Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
Never Grow Old, (2019),"$106,796","$106,796",,1 hr 40 min,R,Drama;Western
Old Yeller, (1957),$91,,,1 hr 23 min,,Adventure;Drama;Family;Western
Oleanna, (1994),"$124,693",,,1 hr 29 min,,Drama;Thriller
Olga, (2004),"$60,820","$60,820",,2 hr 21 min,,Biography;Drama;History;Romance;War
Oliver!, (1968),$228,,,2 hr 33 min,,Drama;Family;Musical
Gattaca, (1997),"$12,532,777",,,1 hr 46 min,PG-13,Drama;Sci-Fi;Thriller
Secret Lives: Hidden Children and Their Rescuers During WWII, (2002),"$42,390",,,1 hr 30 min,,Documentary
"Olivier, Olivier", (1992),"$1,154,476",,,1 hr 50 min,R,Adventure;Crime;Drama;Thriller
"Olly, Olly, Oxen Free", (1978),,,,1 hr 29 min,,Adventure
Family Plot, (1976),$111,,,2 hr,,Comedy;Crime;Drama;Thriller
The Junior Olsen Gang and the Silver Mine Mystery, (2007),"$3,130,306","$3,130,306",,1 hr 34 min,,Family
Olsenbanden Junior går under vann, (2003),"$2,871,092","$2,871,092",,1 hr 35 min,,Comedy;Family
Choking Man, (2006),"$5,474","$9,158",,1 hr 25 min,,Drama
Asterix at the Olympic Games, (2008),"$131,856,927","$131,856,927",,1 hr 56 min,,Adventure;Comedy;Family;Fantasy
Olympus Has Fallen, (2013),"$98,925,640","$71,344,561","$70,000,000",1 hr 59 min,R,Action;Thriller
Atonement, (2007),"$50,927,067","$78,338,994",,2 hr 3 min,R,Drama;Mystery;Romance;War
Om Jai Jagadish, (2002),"$74,437","$74,437",,2 hr 52 min,,Drama;Musical;Romance;Sci-Fi
Om Shanti Om, (2007),"$3,597,372","$36,399,902",,2 hr 42 min,,Action;Comedy;Drama;Fantasy;Musical;Romance;Thriller
Omagh, (2004),"$57,684","$57,684",,1 hr 46 min,PG-13,Drama
Omar, (2013),"$356,000","$258,444",,1 hr 38 min,,Crime;Drama;Romance;Thriller;War
The Keeper: The Legend of Omar Khayyam, (2005),"$225,863",,,1 hr 35 min,PG,Adventure;Drama;Family
Omar Killed Me, (2011),"$4,439,826","$4,439,826",,1 hr 25 min,,Biography;Crime;Drama
"Bob, o Construtor: Mega Machines - O Filme", (2017),"$26,121","$26,121",,,,
The Final Conflict, (1981),"$20,471,382",,,1 hr 48 min,,Horror
OMG: Oh My God!, (2012),"$12,140,087","$12,140,087",,2 hr 5 min,,Comedy;Drama;Fantasy
Omkara, (2006),"$1,244,576","$15,221,568",,2 hr 35 min,,Action;Crime;Drama;Thriller
The Moo Man, (2013),"$3,026","$3,026",,1 hr 38 min,,Documentary;Family
On a Clear Day, (2005),"$191,033","$826,224",,1 hr 35 min,PG-13,Comedy;Drama;Romance;Sport
On a Clear Day You Can See Forever, (1970),"$14,000,000",,,2 hr 9 min,,Comedy;Drama;Fantasy;Musical;Romance
Notes on a Scandal, (2006),"$17,510,118","$32,304,274",,1 hr 32 min,R,Crime;Drama;Romance;Thriller
Honeysuckle Rose, (1980),"$17,815,212",,,1 hr 59 min,,Drama;Music;Romance
Komedija na tri sprata, (2022),"$299,233","$299,233",,1 hr 40 min,,Comedy;Drama
On an Island with You, (1948),,,,1 hr 47 min,,Comedy;Musical;Romance
SOS: The Bunnyguards on Board, (2005),"$2,130,821","$2,130,821",,1 hr 37 min,,Comedy
On Borrowed Time, (2018),"$43,564","$43,564",,1 hr 35 min,,Comedy;Drama
On Broadway, (2007),"$23,968",,,1 hr 38 min,,Drama
Dangerous Ground, (1997),"$5,303,931","$102,811",,1 hr 35 min,R,Action;Crime;Drama;Thriller
On Deadly Ground, (1994),"$38,590,458",,"$50,000,000",1 hr 41 min,R,Action;Adventure;Thriller
On Fertile Lands, (1980),"$15,538","$15,538",,1 hr 55 min,,Drama
On Her Shoulders, (2018),"$28,288","$11,857",,1 hr 35 min,,Biography;Documentary
On Golden Pond, (1981),"$119,285,432",,,1 hr 49 min,,Drama
On Guard, (1992),"$97,552",,,1 hr 43 min,,Adventure;Drama;Romance
Ice Princess, (2005),"$24,402,491","$3,243,000",,1 hr 38 min,G,Comedy;Drama;Family;Sport
On Moonlight Bay, (1951),,,,1 hr 35 min,,Comedy;Family;Musical;Romance
On My Way, (2013),"$317,324","$5,188,381",,1 hr 56 min,,Comedy;Drama
On Body and Soul, (2017),"$2,132,634","$2,132,634",,1 hr 56 min,,Drama;Fantasy;Mystery;Romance
Saade Aale, (2022),"$26,520","$26,520",,1 hr 34 min,,Crime;Drama
What We Did on Our Holiday, (2014),"$10,714,112","$10,714,112",,1 hr 35 min,PG-13,Comedy;Drama
Kingsman: The Secret Service, (2014),"$128,261,724","$286,089,822","$81,000,000",2 hr 9 min,R,Action;Adventure;Comedy;Thriller
Adventures in Babysitting, (1987),"$34,368,475",,,1 hr 42 min,,Adventure;Comedy;Crime;Romance
On the Avenue, (1937),,,,1 hr 29 min,,Comedy;Musical;Romance
Fifty Shades of Grey, (2015),"$166,167,230","$403,484,237","$40,000,000",2 hr 5 min,R,Drama;Romance;Thriller
On the Basis of Sex, (2018),"$24,704,837","$14,051,063",,2 hr,PG-13,Biography;Drama;History
The Inbetweeners, (2011),"$36,000","$88,787,111",,1 hr 37 min,R,Comedy
The Suburbans, (1999),"$11,130",,,1 hr 21 min,R,Comedy;Drama
Death on the Border, (2023),,,,1 hr 35 min,,Crime;Drama;Mystery;Thriller
On the Bowery, (1956),"$41,802",,,1 hr 5 min,,Documentary;Drama
Phantom of the Paradise, (1974),$329,$329,,1 hr 31 min,,Comedy;Drama;Fantasy;Horror;Music;Romance;Thriller
On the Road, (2012),"$744,296","$8,873,081",,2 hr 4 min,R,Adventure;Drama;Romance
This Is Spinal Tap, (1984),"$4,736,202",,,1 hr 22 min,,Comedy;Music
On the Count of Zero, (2007),"$153,801","$153,801",,1 hr 30 min,,Drama;Fantasy;Mystery;Thriller
Dead Silence, (2007),"$16,809,076","$5,572,971","$20,000,000",1 hr 29 min,R,Horror;Mystery;Thriller
The Double, (2013),"$200,406","$1,462,109",,1 hr 33 min,R,Comedy;Drama;Mystery;Sci-Fi;Thriller
On the Edge, (2009),"$224,833","$224,833",,1 hr 38 min,,Drama
Edge of Innocence, (2017),"$1,369,687","$1,369,687",,1 hr 43 min,,Mystery
The Far Side of the Moon, (2003),"$248,460",,,1 hr 45 min,,Drama
On the Fiddle, (1961),,,,1 hr 29 min,,Comedy;War
On Fire, (2023),"$205,118","$40,207",,1 hr 20 min,PG-13,Drama;Mystery;Thriller
The Front Page, (1974),,,,1 hr 45 min,,Comedy;Drama;Romance
The Great White Hype, (1996),"$8,008,255",,,1 hr 31 min,R,Comedy;Sport
Yellow Flowers on the Green Grass, (2015),"$3,293,667","$3,293,667",,1 hr 43 min,,Drama
The Fire Inside, (2024),,,,1 hr 49 min,PG-13,Biography;Drama;Sport
On the Job, (2013),"$164,620","$308,270",,1 hr 58 min,,Action;Crime;Drama;Thriller
The Jump, (2020),"$172,484","$172,484",,1 hr 24 min,,Documentary;History
Tai Hang shan shang, (2005),"$36,188","$36,188",,1 hr 57 min,,History;War
Red River, (1948),"$14,462","$14,462",,2 hr 13 min,,Drama;Western
Goose on the Loose, (2006),,,,1 hr 27 min,PG,Adventure;Comedy;Family
"On the Other Hand, Death", (2008),"$2,892",,,1 hr 26 min,R,Crime;Drama;Mystery
On the Other Side of the Tracks, (2012),"$9,572","$25,100,000",,1 hr 36 min,R,Action;Comedy;Crime;Drama
On the Outs, (2004),"$49,940",,,1 hr 26 min,R,Drama
On the Path, (2010),"$299,911","$299,911",,1 hr 40 min,,Drama
On the Quiet, (2019),"$29,395","$29,395",,1 hr 20 min,,Drama
Ride On, (2023),"$128,950","$36,129,780",,2 hr 6 min,,Action;Comedy;Drama;Family
On the Riviera, (1951),,,,1 hr 29 min,,Comedy;Musical
On the Ropes, (1999),"$46,737",,,1 hr 34 min,,Documentary;Drama;Sport
The Prey, (2011),"$13,959","$3,088,707",,1 hr 42 min,R,Action;Crime;Drama;Thriller
On the Silver Globe, (1988),$557,,,2 hr 46 min,,Adventure;Drama;Fantasy;Sci-Fi
The Sunny Side of the Street, (2022),"$260,469","$260,469",,1 hr 53 min,,Drama
The Threshold of Pain, (2019),"$52,840","$52,840",,1 hr 40 min,,Action;Thriller
Modi: Three Days on the Wing of Madness, (2024),"$158,941","$158,941",,1 hr 50 min,,Comedy;Drama
On the Town, (1949),"$3,597","$3,597",,1 hr 38 min,,Comedy;Musical;Romance
Women on the Verge of a Nervous Breakdown, (1988),"$7,251,740","$51,249",,1 hr 28 min,,Comedy;Drama
On the Wandering Paths, (2023),"$8,187,567","$8,187,567",,1 hr 35 min,,Drama
On the Waterfront, (1954),$631,$631,,1 hr 48 min,,Crime;Drama;Thriller
On the Way Home, (2011),"$24,110","$24,110",,1 hr 20 min,,Drama
On the Way to School, (2013),"$7,424","$7,924,172",,1 hr 17 min,,Documentary
On Tour, (2010),"$3,482,340","$3,482,340",,1 hr 51 min,,Comedy;Drama
On Trial, (1981),"$917,346","$917,346",,1 hr 35 min,,Drama;Romance
On War, (2008),"$5,086","$83,426",,2 hr 10 min,,Comedy;Drama;War
The Greatest Show on Earth, (1952),"$36,000,000",,"$4,000,000",2 hr 32 min,,Drama;Family;Romance
On Your Mark, (2021),"$12,100,000","$12,100,000",,1 hr 44 min,,Comedy;Drama;Sport
On_Line, (2002),"$167,102",,,1 hr 37 min,,Drama
A Cop, (1972),"$48,040",,,1 hr 38 min,,Crime;Thriller
A Clever Crook, (2018),"$501,368","$501,368",,1 hr 44 min,,Comedy;Drama
Once a Gangster, (2010),"$1,052,022","$1,052,022",,1 hr 35 min,,Action;Comedy;Crime
A Hero, (2021),"$2,916,932","$2,916,932",,2 hr 7 min,PG-13,Drama
Once Upon a Time... in Hollywood, (2019),"$142,502,728","$249,602,348","$90,000,000",2 hr 41 min,R,Comedy;Drama
Once a Thief, (1965),,,,1 hr 47 min,,Crime;Drama;Thriller
Once Upon an Island, (2015),"$672,826","$672,826",,1 hr 13 min,,Adventure;Documentary;Family
Once Around, (1991),"$14,851,083",,,1 hr 55 min,,Comedy;Drama;Romance
Before I Die, (2016),"$35,841","$35,841",,2 hr 22 min,,Horror
Once Bitten, (1985),"$10,000,000",,,1 hr 34 min,,Comedy;Horror
Once Were Brothers, (2019),"$449,561","$86,973",,1 hr 40 min,R,Biography;Documentary;History;Music
Once in a Blue Moon, (2023),"$48,954","$48,954",,1 hr 40 min,,Drama
Once in a Lifetime, (2014),"$3,364,417","$3,364,417",,1 hr 45 min,,Comedy;Drama
Once in a Lifetime: The Extraordinary Story of the New York Cosmos, (2006),"$144,601","$69,161",,1 hr 37 min,PG-13,Documentary;Sport
Once in a Summer, (2006),"$1,593,491","$1,593,491",,2 hr 1 min,,Drama;Romance
Once in the Life, (2000),"$54,780",,,1 hr 47 min,R,Crime;Drama
Yesterday Once More, (2016),"$27,413,790","$27,413,790",,1 hr 48 min,,Drama;Romance
One More Time with Feeling, (2016),"$904,440","$904,440",,1 hr 53 min,,Documentary;Music
Once Upon a Time in the West, (1968),"$5,321,508","$113,804",,2 hr 46 min,PG-13,Drama;Western
Once Upon a Crime..., (1992),"$8,669,847",,,1 hr 34 min,,Comedy;Crime;Mystery
Deadpool 2, (2018),"$324,591,735","$461,304,874","$110,000,000",1 hr 59 min,R,Action;Adventure;Comedy;Sci-Fi
Once Upon a Forest, (1993),"$6,582,052",,,1 hr 11 min,,Adventure;Animation;Drama;Family
Once Upon a Time in America, (1984),"$5,321,508","$153,310",,3 hr 49 min,R,Crime;Drama
Once Upon a Time in Anatolia, (2011),"$152,408","$1,947,064",,2 hr 37 min,,Crime;Drama;Thriller
Once Upon a Time in Hong Kong, (2021),"$32,218,874","$32,218,874",,1 hr 45 min,,Action;Crime;History;Thriller
Once Upon a Time in Mumbaai, (2010),"$102,382","$102,382",,2 hr 14 min,,Action;Crime;Drama;Romance
Once Upon a Time in Phuket, (2011),"$5,296,419","$5,296,419",,1 hr 45 min,,Comedy;Romance
Vojna policajtov, (2024),"$1,119,277","$1,119,277",,2 hr 30 min,,Crime
Once Upon a Time in the Midlands, (2002),"$172,564","$371,948",,1 hr 44 min,R,Comedy;Drama;Romance
Once Were Warriors, (1994),"$1,608,570",,,1 hr 42 min,R,Crime;Drama
You Will Meet a Tall Dark Stranger, (2010),"$3,248,246","$32,767,014","$22,000,000",1 hr 38 min,R,Comedy;Drama;Romance
Once You're Born You Can No Longer Hide, (2005),"$1,780,221","$1,780,221",,1 hr 55 min,,Adventure;Drama
Ondine, (2009),"$550,472","$1,239,589","$12,000,000",1 hr 51 min,PG-13,Drama;Mystery;Romance
Ondu Sarala Prema Kathe, (2024),$852,$852,,2 hr 29 min,,Drama;Romance
4.3.2.1., (2010),"$1,477,582","$1,477,582",,1 hr 57 min,,Action;Adventure;Crime;Mystery;Thriller
All for One, (2011),"$5,548,993","$5,548,993",,1 hr 22 min,,Comedy;Crime
Sumurun, (1920),,,,1 hr 55 min,,Adventure;Drama;Romance
Fast Five, (2011),"$209,837,675","$416,300,000","$125,000,000",2 hr 10 min,PG-13,Action;Crime;Thriller
Master of the Flying Guillotine, (1976),"$21,779",,,1 hr 33 min,,Action;Drama;Fantasy
One Step Away, (1985),"$11,320,000","$11,320,000",,28 min,,Crime;Short
The Big Red One, (1980),"$7,206,220",$603,,1 hr 53 min,R,Drama;War
One Crazy Summer, (1986),"$13,431,806",,,1 hr 33 min,,Comedy;Romance
One Bright Shining Moment, (2005),"$15,504",,,2 hr 3 min,,Documentary
Red One, (2024),"$77,535,218","$73,100,000",,2 hr 3 min,PG-13,Action;Adventure;Comedy;Fantasy;Mystery
All Creatures Big And Small, (2015),"$22,783,699","$22,783,699",,1 hr 27 min,G,Adventure;Animation;Comedy;Family
One of the Family, (2018),"$969,131","$969,131",,1 hr 35 min,,Comedy;Crime
One Day, (2011),"$13,843,771","$45,545,662","$15,000,000",1 hr 47 min,PG-13,Drama;Romance
One Chance, (2013),"$101,196","$10,799,238",,1 hr 43 min,PG-13,Biography;Comedy;Drama;Music
The Key Game, (2022),"$1,157,364","$1,157,364",,1 hr 47 min,,Comedy
One Good Cop, (1991),"$11,276,846",,,1 hr 54 min,R,Action;Crime;Drama;Thriller
One Cut of the Dead, (2017),"$52,406","$27,537,774",,1 hr 36 min,,Comedy;Drama;Horror
Dark Night, (2016),$363,$363,,1 hr 25 min,,Drama
One Day in September, (1999),"$156,818",,,1 hr 34 min,R,Documentary;History;Sport
One Day in the Life of Andrei Arsenevitch, (1987),"$22,168","$2,337",,55 min,,Documentary
One Direction: This Is Us, (2013),"$28,873,374","$79,430,138","$10,000,000",1 hr 32 min,PG,Documentary;Music
It Happened One Night, (1934),"$14,709","$14,709","$325,000",1 hr 45 min,,Comedy;Romance
One Eight Seven, (1997),"$5,727,130",,,1 hr 59 min,R,Drama;Thriller
One-Eyed Jacks, (1961),$415,$415,,2 hr 21 min,,Drama;Western
One Missed Call, (2008),"$26,890,041","$18,957,710","$20,000,000",1 hr 27 min,PG-13,Horror;Mystery
One False Move, (1991),"$1,543,112",,,1 hr 45 min,R,Crime;Drama;Thriller
One Fine Day, (1996),"$46,151,454","$51,378,096",,1 hr 48 min,PG,Comedy;Drama;Romance
One Fine Spring Day, (2001),"$86,366","$86,366",,1 hr 46 min,,Drama;Romance
One Froggy Evening, (1955),"$14,753",,,7 min,,Animation;Comedy;Family;Fantasy;Musical;Short
One from the Heart, (1981),"$697,872","$18,740",,1 hr 47 min,,Drama;Musical;Romance
One Million Yen Girl, (2008),"$3,861,643","$3,861,643",,2 hr 1 min,,Drama
Go Goa Gone, (2013),"$298,457","$130,893",,1 hr 48 min,,Action;Adventure;Comedy;Horror;Sci-Fi
Good One, (2024),"$345,383",,,1 hr 29 min,R,Drama
"Don't Worry, He Won't Get Far on Foot", (2018),"$1,441,705","$2,799,951",,1 hr 54 min,R,Biography;Comedy;Drama
Gloria, (1980),"$4,059,673",$271,,2 hr 3 min,,Crime;Drama;Thriller
Four in One, (2007),"$1,299,625","$1,299,625",,1 hr 38 min,,Comedy
One Hour Photo, (2002),"$31,597,131","$20,626,175","$12,000,000",1 hr 36 min,R,Drama;Thriller
One Hundred and One Dalmatians, (1961),"$144,880,014","$71,000,000",,1 hr 19 min,,Adventure;Animation;Comedy;Family
Three Men and a Baby, (1987),"$167,780,960",,"$11,000,000",1 hr 42 min,,Comedy;Drama;Family
One Hundred Thousand Bad Jokes, (2014),"$18,550,000","$18,550,000",,1 hr 40 min,,Animation;Comedy
Iron Lord, (2010),"$1,612,861","$1,612,861",,1 hr 40 min,,Action;Biography;Drama;History
Bauhaus Spirit: 100 Years of Bauhaus, (2018),"$17,122","$10,646",,1 hr 35 min,,Documentary
A Hole in One, (2004),,,,1 hr 37 min,,Comedy
One Day Ahead, (2019),"$3,001","$3,001",,52 min,,Documentary;Sport
"National Theatre Live: One Man, Two Guvnors", (2011),"$1,691,794","$1,691,794",,2 hr 59 min,,Comedy;Musical
One Last Dance, (2003),"$1,041,741","$1,041,741",,1 hr 41 min,,Drama;Romance
One Last Thing..., (2005),"$13,334",,,1 hr 33 min,R,Comedy;Drama
Let the Right One In, (2008),"$2,122,065","$9,105,271",,1 hr 54 min,R,Drama;Fantasy;Horror;Romance
One Life, (2023),"$5,716,885","$50,758,950",,1 hr 49 min,PG,Biography;Drama;History
"Little Indian, Big City", (1994),"$722,182",,,1 hr 30 min,PG,Adventure;Comedy;Romance
Bob Marley: One Love, (2024),"$96,893,170","$83,935,386",,1 hr 47 min,PG-13,Biography;Drama;Music
One Magic Christmas, (1985),"$13,677,222",,,1 hr 29 min,,Family;Fantasy
Warhorse One, (2023),"$1,001","$1,001",,2 hr 6 min,R,Action;Drama;War
One Man's Hero, (1999),"$240,067",,,2 hr 1 min,R,Action;Drama;History;Romance;War;Western
The Mean One, (2022),"$612,260","$417,586",,1 hr 33 min,,Comedy;Horror
One Million Years B.C., (1966),$669,,,1 hr 40 min,,Adventure;Comedy;Fantasy
One Missed Call 3: Final, (2006),"$6,669,291","$6,669,291",,1 hr 49 min,,Horror;Mystery
One More Chance, (2023),"$1,710,500","$1,710,500",,1 hr 55 min,,Drama;Family
Just One More Kiss, (2019),"$9,130",,,1 hr 40 min,,Drama;Romance
One More Time, (2015),"$8,317","$8,317",,1 hr 38 min,,Comedy;Drama;Music
One Step More to the Sea, (2009),"$12,704","$12,704",,1 hr 30 min,,Drama;Romance
One Night at McCool's, (2001),"$6,290,673","$7,287,513","$18,000,000",1 hr 33 min,R,Comedy;Crime
Tonight You're Mine, (2011),"$6,255","$126,532",,1 hr 20 min,R,Comedy;Drama;Music
One Night in Oslo, (2014),"$925,848","$925,848",,1 hr 23 min,,Drama;Romance
"One Year, One Night", (2022),"$162,283","$162,283",,2 hr 10 min,,Drama
One Night Only, (2016),"$5,350,348","$5,350,348",,1 hr 30 min,,Drama;Romance
One Night Stand, (1997),"$2,642,983",,,1 hr 42 min,R,Drama;Romance
One Night Surprise, (2013),"$26,220,159","$26,220,159",,1 hr 46 min,,Comedy;Romance
One Night with the King, (2006),"$13,395,961","$332,489","$20,000,000",2 hr 3 min,PG,Biography;Drama;History
One Nite in Mongkok, (2004),"$1,000,000","$1,000,000",,1 hr 50 min,,Crime;Drama
Avenge But One of My Two Eyes, (2005),"$1,899","$1,899",,1 hr 40 min,,Documentary
Best of the Best, (1989),"$1,700,000",,,1 hr 37 min,,Action;Drama;Sport
One of the Hollywood Ten, (2000),"$114,819","$114,819",,1 hr 49 min,,Drama
Una noche de amor, (2016),"$900,123","$900,123",,1 hr 30 min,,Comedy;Romance
One Peace at a Time, (2009),"$11,698",,,1 hr 23 min,,Documentary
One Perfect Day, (2004),"$841,761","$841,761",,1 hr 46 min,,Drama
One Piece Film Z, (2012),"$74,223,861","$74,223,861",,1 hr 48 min,,Action;Adventure;Animation;Fantasy
One Piece Film: Gold, (2016),"$423,593","$65,783,480",,2 hr 4 min,,Action;Adventure;Animation;Fantasy
One Piece Film: Red, (2022),"$12,775,324","$158,539,981",,1 hr 55 min,PG-13,Action;Adventure;Animation
One Piece: Strong World, (2009),"$49,271,461","$49,271,461",,1 hr 53 min,,Action;Adventure;Animation;Fantasy
One Piece: Dead End Adventure, (2003),"$14,839,995","$14,839,995",,1 hr 35 min,,Action;Adventure;Animation;Comedy;Fantasy
"One Piece: Episode of Chopper Plus - Bloom in the Winter, Miracle Sakura", (2008),"$8,654,110","$8,654,110",,1 hr 53 min,,Action;Animation;Comedy;Drama;Fantasy
One Piece: Stampede, (2019),"$1,298,528","$80,276,282",,1 hr 41 min,,Action;Adventure;Animation;Family;Fantasy
One Piece: The Cursed Holy Sword, (2004),"$13,422,333","$13,422,333",,1 hr 35 min,,Action;Adventure;Animation;Comedy;Fantasy
A Quiet Place: Day One, (2024),"$138,930,553","$122,855,769",,1 hr 39 min,PG-13,Drama;Horror;Sci-Fi;Thriller
One Second, (2020),"$10,791,301","$10,791,301",,1 hr 44 min,,Comedy;Drama;History
One Shot, (2021),"$29,439","$29,439",,1 hr 36 min,,Action;Thriller
Friends, (1994),"$89,007",,,22 min,,Comedy;Romance
One Piece: The Giant Mechanical Soldier of Karakuri Castle, (2006),"$7,232,965","$7,232,965",,1 hr 34 min,,Action;Animation;Comedy;Fantasy;Sci-Fi
Killing Two Birds with One Stone, (2005),$449,$449,,1 hr 33 min,,Action;Adventure;Comedy
#Odindenleta, (2018),"$3,356","$3,356",,1 hr 40 min,,Comedy
One Fine Morning, (2022),"$214,470","$1,252,747",,1 hr 52 min,R,Drama;Romance
Lone Survivor, (2013),"$125,095,601","$29,707,311","$40,000,000",2 hr 1 min,R,Action;Biography;Drama;War
Only One, (2016),"$7,366","$7,366",,1 hr 35 min,,Comedy
A Thousand and One, (2023),"$3,400,020","$63,660",,1 hr 57 min,R,Crime;Drama
One Tough Cop, (1998),"$1,223,034",,,1 hr 30 min,R,Action;Crime
One True Love, (2008),"$1,328,536","$1,328,536",,2 hr 27 min,,Drama;Mystery;Romance
One True Thing, (1998),"$23,245,840","$3,371,000",,2 hr 7 min,R,Drama
Two to One, (2024),"$4,170,789","$4,170,789",,1 hr 56 min,,Comedy;Crime;Romance
One Two Three, (2008),"$274,589","$5,815,843",,2 hr 15 min,,Comedy;Crime
One Way, (2022),"$30,272","$30,272",,1 hr 35 min,R,Action;Thriller
One Way Ticket, (2010),"$94,447","$94,447",,1 hr 20 min,,Drama
One Way Trip, (2011),"$1,244,165","$1,244,165",,1 hr 25 min,,Horror
One Week, (2008),"$108,918","$108,918",,1 hr 34 min,,Adventure;Drama
One Week and a Day, (2016),"$41,614","$110,564",,1 hr 38 min,,Comedy;Drama
The Worst Week of My Life, (2011),"$16,454,499","$16,454,499",,1 hr 33 min,,Comedy
One Wild Moment, (2015),"$6,045,343","$6,045,343",,1 hr 45 min,,Comedy;Drama;Romance
50 to 1, (2014),"$1,064,454",,,1 hr 50 min,PG-13,Drama
"Had Two Eyes, or One", (2008),"$5,969","$5,969",,,,
The Passionate Friends, (1949),"$40,335","$40,335",,1 hr 35 min,,Drama;Romance
One Word from You, (2008),"$1,573,444","$1,573,444",,1 hr 40 min,,Comedy;Drama
Year One, (2009),"$43,337,279","$19,020,621","$60,000,000",1 hr 37 min,PG-13,Comedy
"The Butcher, the Whore and the One-Eyed Man", (2017),"$104,140","$104,140",,1 hr 45 min,,Drama;History
One Hand Clapping, (1974),"$302,236","$302,236",,1 hr 7 min,,Documentary;Music
One More Round, (2005),"$10,629",,,1 hr 30 min,,Comedy;Drama
One-Trick Pony, (1980),"$843,215",,,1 hr 38 min,,Comedy;Drama;Music;Romance
One-Way Ticket to Mombasa, (2002),"$1,011,700","$1,011,700",,1 hr 28 min,,Comedy;Drama
One: The Movie, (2005),"$103,206","$103,206",,1 hr 19 min,,Documentary;War
Onegin, (1999),"$206,128",,"$14,000,000",1 hr 46 min,R,Drama;Romance
Ong Bak 2, (2008),"$102,458","$8,834,205",,1 hr 38 min,R,Action
Ong Bak 3, (2010),"$14,890","$2,325,626",,1 hr 39 min,R,Action
Ong-Bak: The Thai Warrior, (2003),"$4,563,167","$15,672,259",,1 hr 48 min,R,Action;Crime;Thriller
Obaba, (2005),"$2,434,701","$2,434,701",,1 hr 40 min,,Drama;Fantasy;Romance
Bill Cunningham: New York, (2010),"$1,510,026","$497,952",,1 hr 24 min,,Biography;Documentary;History
Only 3 Days Left, (2023),"$15,152,854","$15,152,854",,1 hr 30 min,,Action;Comedy
Only Angels Have Wings, (1939),"$8,554","$8,554",,2 hr 1 min,,Adventure;Drama;Romance
Only Cloud Knows, (2019),"$23,414,998","$23,414,998",,2 hr 12 min,,Drama;Romance
Star Wars: Episode II - Attack of the Clones, (2002),"$310,676,740","$343,103,230","$115,000,000",2 hr 22 min,PG,Action;Adventure;Fantasy;Sci-Fi
