Name,Year,Domestic,Foreign,Budget,Runtime,Rating,Genre
The Big Bounce, (2004),"$6,489,476","$319,074",,1 hr 28 min,PG-13,Comedy;Crime
Wave of Crimes, (2018),"$3,392,849","$3,392,849",,1 hr 38 min,,Comedy;Crime;Thriller
Three O'Clock High, (1987),"$3,685,862",,,1 hr 37 min,,Comedy
Thunderbolt and Lightfoot, (1974),"$21,700,000",,,1 hr 55 min,,Action;Comedy;Crime;Drama
En la alcoba del sultán, (2024),"$1,818","$1,818",,,,Drama
Stage Door, (1937),"$8,835","$8,835",,1 hr 32 min,,Comedy;Drama;Romance
The Interpreter, (2018),"$130,817","$130,817",,1 hr 53 min,,Comedy;Drama
"Lust, Caution", (2007),"$4,604,982","$62,486,933","$15,000,000",2 hr 37 min,NC-17,Drama;History;Romance;Thriller;War
Crimes and Misdemeanors, (1989),"$18,254,702",,,1 hr 44 min,,Comedy;Drama
Gintama 2: Rules are Made to be Broken, (2018),"$30,896,653","$30,896,653",,2 hr 14 min,,Action;Adventure;Comedy;History;Sci-Fi
The Dark House, (2009),"$1,222,530","$1,222,530",,1 hr 45 min,,Crime;Drama;Thriller
Crimes of the Future, (2022),"$2,452,882","$2,098,683",,1 hr 47 min,R,Drama;Horror;Sci-Fi
Crimes of the Heart, (1986),"$22,905,522",,,1 hr 45 min,,Comedy;Drama
Crimewave, (1985),"$5,101",,,1 hr 26 min,,Comedy;Crime;Horror
Criminal Activities, (2015),"$171,494","$171,494",,1 hr 34 min,,Crime;Drama;Thriller
Criminal Law, (1988),"$9,974,446",,,1 hr 57 min,,Crime;Drama;Thriller
Crimson Gold, (2003),"$148,959","$251,809",,1 hr 37 min,,Crime;Drama;Thriller
Crimson Peak, (2015),"$31,090,320","$43,589,502","$55,000,000",1 hr 59 min,R,Drama;Horror;Mystery;Romance;Thriller
Crimson Rivers 2: Angels of the Apocalypse, (2004),"$152,148","$40,000,000",,1 hr 40 min,R,Action;Crime;Mystery;Thriller
Crimson Tide, (1995),"$91,387,195","$66,000,000",,1 hr 56 min,R,Action;Drama;Thriller;War
Crisis, (2021),"$404,738","$694,688",,1 hr 58 min,R,Drama;Thriller
New York in New York, (2019),"$2,743","$2,743",,1 hr 29 min,,Drama;Thriller
Manhunter, (1986),"$8,620,929","$1,483",,2 hr,,Crime;Mystery;Thriller
CrissCross, (1992),"$3,052,738",,,1 hr 40 min,R,Crime;Drama
Outlaws, (2012),"$5,672,846","$4,500,836",,2 hr 25 min,R,Drama;History;War;Western
Vicky Cristina Barcelona, (2008),"$23,216,709","$73,192,591",,1 hr 36 min,PG-13,Comedy;Drama;Romance
A Passage to India, (1984),"$27,187,653","$13,834",,2 hr 44 min,,Adventure;Drama;History
Critic's Choice, (1963),,,,1 hr 40 min,,Comedy
Critical Care, (1997),"$221,193",,"$12,000,000",1 hr 47 min,R,Comedy;Drama
Critical Condition, (1987),"$20,240,502",,,1 hr 37 min,,Comedy
Critters, (1986),"$13,167,232",,,1 hr 26 min,,Comedy;Horror;Sci-Fi
Critters 2: The Main Course, (1988),"$3,813,293",,,1 hr 26 min,,Comedy;Horror;Sci-Fi;Thriller
Loveless Zoritsa, (2012),"$37,160","$37,160",,1 hr 20 min,,Comedy
From Hell, (2001),"$31,602,566","$42,955,549","$35,000,000",2 hr 2 min,R,Crime;Horror;Mystery;Thriller
White Fang, (1991),"$34,793,160",,"$14,000,000",1 hr 47 min,,Adventure;Drama;Family
Crocodile Dundee, (1986),"$174,803,506","$153,400,000",,1 hr 37 min,,Adventure;Comedy
Crocodile Dundee II, (1988),"$109,306,210","$130,300,000",,1 hr 51 min,,Action;Adventure;Comedy
The Crocodile Hunter: Collision Course, (2002),"$28,442,574","$4,639,974","$12,000,000",1 hr 30 min,PG,Action;Adventure;Comedy;Family
Crocodile Dundee in Los Angeles, (2001),"$25,635,682","$13,802,992",,1 hr 35 min,PG,Adventure;Comedy;Crime
High School Musical 3: Senior Year, (2008),"$90,559,416","$162,349,761","$11,000,000",1 hr 52 min,G,Comedy;Drama;Family;Music;Musical;Romance
Cronicas, (2004),"$300,322","$483,456",,1 hr 48 min,R,Crime;Drama;Thriller
Cronos, (1992),"$621,392",,,1 hr 34 min,R,Drama;Fantasy;Horror;Thriller
A Clever Crook, (2018),"$501,368","$501,368",,1 hr 44 min,,Comedy;Drama
Crooked Arrows, (2012),"$1,832,541",,,1 hr 45 min,PG-13,Drama;Sport
Crooked Business, (2008),"$5,945","$5,945",,1 hr 35 min,,Comedy;Crime
Crooklyn, (1994),"$13,642,861",,,1 hr 55 min,PG-13,Comedy;Drama
Kind Hearts and Coronets, (1949),"$35,948","$109,635",,1 hr 46 min,,Comedy;Crime
Crooks in Clover, (1963),,,,1 hr 45 min,,Action;Comedy;Crime
Crop Circles: Quest for Truth, (2002),"$11,562",,,1 hr 55 min,,Documentary
Cropsey, (2009),"$52,476",,,1 hr 24 min,,Crime;Documentary;Horror;Mystery
Cross Creek, (1983),,,,2 hr 7 min,,Biography;Drama;Romance
Cross My Heart, (1987),"$1,025,762",,,1 hr 30 min,,Comedy;Romance
Cross of Iron, (1977),$201,$201,,2 hr 12 min,R,Drama;War
Double Crossbones, (1951),,,,1 hr 16 min,,Adventure
Roman de gare, (2007),"$1,852,764","$2,994,104",,1 hr 43 min,R,Drama
The Train: Some Lines Should Never Be Crossed..., (2007),"$1,244,710","$1,244,710",,2 hr 14 min,,Crime;Drama;Thriller
Freelancers, (2012),"$456,350","$456,350",,1 hr 36 min,R,Action;Crime;Drama
Crossing, (2024),"$74,604","$401,007",,1 hr 46 min,,Drama
Crossing a Shadow, (2007),"$57,406","$57,406",,2 hr 15 min,,Drama
Crossing Delancey, (1988),"$16,262,415",,,1 hr 37 min,,Comedy;Romance
Crossing Hennessy, (2010),"$440,650","$440,650",,1 hr 45 min,,Comedy;Romance
Crossing Over, (2009),"$455,654","$3,220,879",,1 hr 53 min,R,Crime;Drama
Crossing the Bridge, (1992),"$479,676",,,1 hr 43 min,R,Comedy;Drama
Crossing the Bridge: The Sound of Istanbul, (2005),"$70,685","$633,409",,1 hr 30 min,,Documentary;History;Music
Crossing the Line, (1990),"$59,227",,,1 hr 56 min,,Crime;Drama;Sport
Crossover, (2006),"$7,009,668",,"$5,800,000",1 hr 35 min,PG-13,Action;Sport
Confess to Your Crimes, (2023),"$1,897,393","$1,897,393",,1 hr 41 min,,Crime;Drama
"Crouching Tiger, Hidden Dragon: Sword of Destiny", (2016),"$38,659,039","$38,659,039",,1 hr 36 min,PG-13,Action;Adventure;Drama;Fantasy
Croupier, (1998),"$6,201,143","$919,425",,1 hr 34 min,,Crime;Drama;Thriller
Operation Fortune: Ruse de Guerre, (2023),"$6,496,125","$42,487,181",,1 hr 54 min,R,Action;Comedy;Thriller
Growing Pains, (2017),"$1,145,984","$1,145,984",,,,
Brown vs Brown, (2023),"$9,060","$9,060",,,,Documentary
Armed and Dangerous, (1986),"$15,945,534",,,1 hr 28 min,,Action;Comedy;Crime
The Hawks and the Sparrows, (1966),"$2,488","$2,488",,1 hr 29 min,,Comedy;Drama;Fantasy
Crows Zero, (2007),"$22,036,607","$22,036,607",,2 hr 10 min,,Action;Comedy;Crime
Crows Zero II, (2009),"$29,893,636","$29,893,636",,2 hr 13 min,,Action;Comedy;Crime;Drama;Thriller
American Graffiti, (1973),"$115,000,000",$889,,1 hr 50 min,,Comedy;Drama
Terror of Mechagodzilla, (1975),$275,,,1 hr 23 min,,Adventure;Family;Fantasy;Sci-Fi
Crude, (2009),"$170,295","$15,586",,1 hr 45 min,,Documentary
Shongram, (2014),"$2,193","$2,193",,1 hr 47 min,,Action;Drama;History
Cruel Intentions, (1999),"$38,773,785","$37,573,641","$10,500,000",1 hr 37 min,R,Drama;Romance
Cruel Story of Youth, (1960),"$2,496","$2,496",,1 hr 36 min,,Crime;Drama
Cruel Winter Blues, (2006),"$2,507,321","$2,507,321",,1 hr 58 min,,Action;Crime;Drama
Cruel World, (2005),"$17,986",,,1 hr 28 min,R,Comedy;Drama;Horror;Thriller
Cruella, (2021),"$86,103,234","$147,400,000",,2 hr 14 min,PG-13,Adventure;Comedy;Crime;Drama
For the One, (2024),,,,,,Music
The Diary of Diana B, (2019),"$68,301","$68,301",,1 hr 28 min,,Biography;Drama;History
Down the River, (2018),"$58,291","$58,291",,1 hr 38 min,,Adventure;Drama
Cruising, (1980),"$19,798,718","$15,805",,1 hr 42 min,,Crime;Drama;Mystery;Thriller
Crumb, (1994),"$3,041,083",,,1 hr 59 min,R,Biography;Comedy;Documentary;Drama
Crusade in Jeans, (2006),"$4,782,551","$4,782,551",,2 hr 5 min,PG,Adventure;Family;Fantasy;Sci-Fi;War
Crush, (2013),"$105,473","$105,473",,1 hr 34 min,PG-13,Horror;Thriller
Crush and Blush, (2008),"$2,628,300","$2,628,300",,1 hr 41 min,,Comedy
Crusoe, (1988),"$315,421",,,1 hr 31 min,,Adventure;Drama
Côte d'Azur, (2005),"$141,039","$2,306,172",,1 hr 36 min,,Comedy;Musical;Romance
Crutch, (2004),"$14,189",,,1 hr 29 min,R,Drama;Romance
Natchathiram Nagargirathu, (2022),"$285,254","$285,254",,2 hr 50 min,,Drama;Romance
I Got the Hook Up, (1998),"$10,317,779",,,1 hr 33 min,R,Comedy;Crime
Cry-Baby, (1990),"$8,266,343",$312,,1 hr 25 min,PG-13,Comedy;Musical
H is for Happiness, (2019),"$152,514","$152,514",,1 hr 38 min,,Comedy;Drama;Family
Cry Freedom, (1987),"$5,899,797",,,2 hr 37 min,,Biography;Drama;History
Cry Me a Sad River, (2018),"$51,400,614","$51,400,614",,1 hr 44 min,,Drama;Romance
Battle of Britain, (1969),"$2,723",,,2 hr 12 min,,Action;Drama;History;War
The Cry of the Owl, (2009),"$32,572","$32,572",,1 hr 40 min,R,Drama;Mystery;Thriller
March of the Penguins, (2005),"$77,437,223","$49,955,470",,1 hr 20 min,,Documentary;Family
A Cry in the Wild, (1990),"$1,494,969",,,1 hr 22 min,,Action;Adventure;Thriller
Ku qi de nü ren, (2002),"$422,048","$422,048",,1 hr 30 min,,Comedy;Drama
"Cry, the Beloved Country", (1995),"$670,727",,,1 hr 46 min,PG-13,Drama;Thriller
Crying Fist, (2005),"$10,024,751","$10,024,751",,2 hr 14 min,,Action;Drama;Sport
Crying for Love, (2008),"$1,364,164","$1,364,164",,1 hr 25 min,,Drama
Crying Ladies, (2003),"$132,920",,,1 hr 51 min,,Comedy;Drama
Crying Out Love in the Center of the World, (2004),"$74,849,073","$74,849,073",,2 hr 18 min,,Drama;Romance
Practical Guide to Belgrade with Singing and Crying, (2011),"$5,630","$5,630",,1 hr 26 min,,Comedy;Drama;Romance
Just My Luck, (2006),"$17,326,650","$20,833,255",,1 hr 48 min,PG-13,Comedy;Fantasy;Romance
CSNY/Déjà Vu, (2008),"$65,025","$167,235",,1 hr 36 min,R,Documentary;Music
Cthulhu, (2007),"$15,213",,,1 hr 40 min,R,Drama;Horror;Thriller
When the Bough Breaks, (2016),"$29,747,603","$910,784","$10,000,000",1 hr 47 min,PG-13,Drama;Thriller
The Kids Are Back, (2017),"$4,285,704","$4,285,704",,1 hr 40 min,,Comedy
La mujer de los siete nombres, (2018),"$10,601","$10,601",,1 hr 11 min,,
Wilbur Wants to Kill Himself, (2002),"$235,294","$1,638,188","$4,000,000",1 hr 51 min,R,Comedy;Drama;Romance
Cuba, (1979),"$5,610,280",,,2 hr 2 min,,Adventure;Romance;Thriller;War
Cube, (1997),"$501,818","$63,909",,1 hr 30 min,R,Horror;Mystery;Sci-Fi
Cube²: Hypercube, (2002),"$3,563,603","$3,563,603",,1 hr 34 min,R,Horror;Mystery;Sci-Fi
Dallas Buyers Club, (2013),"$27,298,285","$27,900,000","$5,000,000",1 hr 57 min,R,Biography;Drama
Ice Age, (2002),"$176,387,405","$206,869,731","$59,000,000",1 hr 21 min,PG,Adventure;Animation;Comedy;Family
Cuci, (2008),"$630,505","$630,505",,1 hr 41 min,,Comedy;Family;Romance
Cuckoo, (2024),"$6,217,733","$462,663",,1 hr 42 min,R,Horror;Mystery;Thriller
A Choo, (2020),"$144,669","$144,669",,1 hr 42 min,,Action;Comedy;Fantasy;Romance
You Can Call Me Bill, (2023),"$480,991",,,1 hr 36 min,PG-13,Biography;Documentary
The Man Who Loved Women, (1983),"$10,964,740",,,1 hr 50 min,,Comedy;Drama;Romance
Cujo, (1983),"$21,156,152",,,1 hr 33 min,,Horror;Thriller
Cul-de-sac, (1966),"$1,500","$1,500",,1 hr 52 min,,Comedy;Drama;Thriller
Guilty by Suspicion, (1991),"$9,480,198",,,1 hr 45 min,,Drama
G.I. Joe: The Rise of Cobra, (2009),"$150,201,498","$152,267,519","$175,000,000",1 hr 58 min,PG-13,Action;Adventure;Sci-Fi;Thriller
Sacred Heart, (2005),"$3,992,302","$3,992,302",,2 hr,,Drama
The Final Cut, (2004),"$551,281","$2,671,158",,1 hr 35 min,PG-13,Drama;Sci-Fi;Thriller
The Honeymoon, (2022),"$102,585","$102,585",,1 hr 37 min,R,Comedy
A Troll in Central Park, (1994),"$71,368",,,1 hr 16 min,,Adventure;Animation;Comedy;Family;Fantasy;Musical
Curdled, (1996),"$49,620",,"$2,300,000",1 hr 28 min,R,Comedy;Crime;Thriller
Cure, (1997),"$193,175","$193,175",,1 hr 51 min,,Crime;Horror;Mystery;Thriller
Curiosity Kills the Cat, (2006),"$7,911","$7,911",,1 hr 33 min,,Drama;Mystery
Curious George 2: Follow That Monkey!, (2009),"$2,240,069","$2,240,069",,1 hr 20 min,,Adventure;Animation;Comedy;Crime;Family;Fantasy
Curly Sue, (1991),"$33,691,313",,,1 hr 41 min,,Comedy;Drama;Family;Romance
The Current War, (2017),"$5,979,540","$6,237,620",,1 hr 48 min,PG-13,Biography;Drama;History
Resume of Love Affairs, (1965),$628,$628,,1 hr 28 min,,Drama
Cinderella's Curse, (2024),"$94,882","$94,882",,1 hr 22 min,,Drama;Fantasy;Horror;Mystery;Romance;Thriller
Son of Bigfoot, (2017),"$289,308","$46,756,973",,1 hr 32 min,PG,Adventure;Animation;Comedy;Family;Fantasy
Inspector Sun, (2022),"$642,192","$3,051,500",,1 hr 28 min,PG,Animation;Comedy;Family;Mystery
The Blair Witch Project, (1999),"$140,539,099","$108,100,000","$60,000",1 hr 21 min,R,Horror;Mystery
Curse of the Golden Flower, (2006),"$6,566,773","$72,002,204",,1 hr 54 min,R,Action;Drama;Romance
Curse of the Pink Panther, (1983),"$4,491,986",,,1 hr 49 min,,Comedy;Crime;Mystery
One Piece: The Cursed Holy Sword, (2004),"$13,422,333","$13,422,333",,1 hr 35 min,,Action;Adventure;Animation;Comedy;Fantasy
Knights of the Zodiac, (2023),"$1,090,155","$5,896,022",,1 hr 52 min,PG-13,Action;Adventure;Drama;Fantasy;Sci-Fi
The Death Curse, (2003),"$1,295,601","$1,295,601",,1 hr 26 min,,Comedy;Horror;Mystery
Swimming for Gold, (2020),"$113,605","$113,605",,1 hr 31 min,,Family;Sport
Thirteen Chimes, (2002),"$463,157","$463,157",,1 hr 48 min,,Horror;Thriller
Dinner at Eight, (1933),,,,1 hr 51 min,,Drama
Curtain Call, (2016),"$26,964","$26,964",,1 hr 40 min,,Comedy;Drama
Alle utlendinger har lukka gardiner, (2020),"$382,459","$382,459",,1 hr 23 min,,Drama
Austin Powers: International Man of Mystery, (1997),"$53,911,748","$13,800,000","$16,500,000",1 hr 34 min,PG-13,Adventure;Comedy
The Last Stand, (2013),"$12,050,299","$36,280,458","$45,000,000",1 hr 47 min,R,Action;Thriller;Western
Custody, (2017),"$83,882","$3,706,478",,1 hr 33 min,,Drama;Thriller
Final Cut, (2022),"$15,124","$2,062,977",,1 hr 52 min,,Comedy;Horror
Runaway Train, (1985),"$7,683,620",,,1 hr 51 min,,Action;Adventure;Drama;Thriller
Cutie Honey, (2004),"$453,906","$453,906",,1 hr 34 min,,Adventure;Comedy;Sci-Fi
X-Men: First Class, (2011),"$146,408,305","$206,208,385","$160,000,000",2 hr 11 min,PG-13,Action;Sci-Fi
Cutter's Way, (1981),"$1,729,274","$23,360",,1 hr 49 min,,Crime;Drama;Mystery;Thriller
Cutthroat Island, (1995),"$10,017,322",,"$98,000,000",2 hr 4 min,PG-13,Action;Adventure;Comedy
The Ignorant Fairies, (2001),"$215,449","$285,481",,1 hr 46 min,R,Drama;Romance
CyberWorld, (2000),"$11,253,900","$5,400,000",,44 min,,Animation;Short
Cyborg, (1989),"$10,166,459",,,1 hr 26 min,,Action;Sci-Fi;Thriller
Beverly Hills Cop II, (1987),"$153,665,036","$146,300,000",,1 hr 43 min,,Action;Comedy;Crime;Thriller
Beverly Hills Cop III, (1994),"$42,614,912","$76,594,077","$50,000,000",1 hr 44 min,R,Action;Comedy;Crime;Thriller
Cyborg She, (2008),"$7,172,979","$7,172,979",,1 hr 55 min,,Action;Comedy;Romance;Sci-Fi
Cycle, (2013),"$3,555","$3,555",,1 hr 15 min,,Drama
Cyclo, (1995),"$284,692",,,2 hr 3 min,,Crime;Drama
The Eye of the Storm, (2011),"$83,566","$2,021,123",,1 hr 54 min,,Drama
Cyrano Agency, (2010),"$17,917,697","$17,917,697",,1 hr 59 min,,Comedy;Romance
Cyrano de Bergerac, (1990),"$5,820,020","$2,021",,2 hr 17 min,,Comedy;Drama;History;Romance
Cyrano Fernández, (2007),"$1,121,893","$1,121,893",,1 hr 40 min,,Action;Drama;Romance
Cyrus, (2010),"$7,468,936","$2,464,937","$7,000,000",1 hr 31 min,R,Comedy;Drama;Romance
Czech Dream, (2004),"$21,603","$33,343",,1 hr 30 min,,Comedy;Documentary
Cándida, (2006),"$2,175,947","$2,175,947",,1 hr 43 min,,Comedy;Drama
The Bishop's Wife, (1947),$44,$44,,1 hr 49 min,,Comedy;Drama;Fantasy;Romance
Celine and Julie Go Boating, (1974),"$31,452",,,3 hr 13 min,,Comedy;Drama;Fantasy;Mystery
Cesar & Rosalie, (1972),"$5,063","$55,642",,1 hr 51 min,,Drama;Romance
Revenge, (2017),"$102,091","$835,964",,1 hr 48 min,R,Action;Drama;Horror;Thriller
Vampire Hunter D: Bloodlust, (2000),"$151,086",,,1 hr 43 min,R,Action;Animation;Drama;Fantasy;Horror;Romance;Sci-Fi
Tenacious D in the Pick of Destiny, (2006),"$8,334,575","$5,605,388","$20,000,000",1 hr 34 min,R,Adventure;Comedy;Music;Musical
D' Kilabots Pogi Brothers Weh?!?, (2012),"$867,971","$867,971",,1 hr 45 min,,Comedy
D' Lucky Ones!, (2006),"$64,352",,,1 hr 46 min,,Comedy
The Three Musketeers - Part I: D'Artagnan, (2023),"$32,407,471","$32,407,471",,2 hr 1 min,,Action;Adventure;History
Shipwrecked on Route D 17, (2002),"$35,474","$35,474",,1 hr 21 min,,Comedy
D-Day, (2013),"$65,536","$65,536",,2 hr 33 min,,Action;Thriller
D-Day the Sixth of June, (1956),"$1,487","$1,487",,1 hr 46 min,,Drama;Romance;War
Eye See You, (2002),"$79,161","$6,553,222","$55,000,000",1 hr 36 min,R,Crime;Thriller
Dragon Wars: D-War, (2007),"$10,977,721","$64,131,096","$32,000,000",1 hr 47 min,PG-13,Action;Drama;Fantasy;Thriller
D.A.R.Y.L., (1985),"$7,840,873",,,1 hr 39 min,,Family;Sci-Fi
D.C. Cab, (1983),"$16,134,627",,,1 hr 40 min,,Action;Comedy
D.E.B.S., (2004),"$97,446",,,1 hr 31 min,PG-13,Action;Comedy;Romance
D.O.A., (1988),"$12,706,478",,,1 hr 36 min,,Mystery;Thriller
D2: The Mighty Ducks, (1994),"$45,610,410",,,1 hr 46 min,PG,Comedy;Drama;Family;Sport
D3: The Mighty Ducks, (1996),"$22,955,097",,,1 hr 44 min,PG,Action;Comedy;Drama;Family;Sport
Dabbe: Demon Possession, (2012),"$1,867,540","$1,867,540",,1 hr 59 min,,Horror
Action Boys, (2008),"$49,052","$49,052",,1 hr 41 min,,Documentary
The Life of David Gale, (2003),"$19,955,598","$19,000,000","$38,000,000",2 hr 10 min,R,Crime;Drama;Mystery;Thriller
Little Big League, (1994),"$12,267,790",,,1 hr 59 min,PG,Comedy;Family;Sport
Daaaaaali!, (2023),"$27,827","$3,815,370",,1 hr 17 min,,Comedy;Drama
Baadshah, (1999),"$660,216",,,2 hr 55 min,,Action;Comedy;Crime;Romance;Thriller
Dandadan, (2024),,,,24 min,,Action;Adventure;Animation;Comedy;Fantasy;Romance;Sci-Fi;Thriller
The Fire Inside, (2024),,,,1 hr 49 min,PG-13,Biography;Drama;Sport
Dashcam, (2021),"$66,915","$66,915",,1 hr 20 min,R,Horror
Salt and Fire, (2016),"$23,888","$23,888",,1 hr 38 min,,Action;Adventure;Drama;Mystery;Sci-Fi;Thriller
Daana Paani, (2018),"$279,681","$279,681",,1 hr 45 min,,Family
"Das Märchen von der Prinzessin, die unbedingt in einem Märchen vorkommen wollte", (2013),"$155,990","$155,990",,1 hr 15 min,,Comedy;Family
End of Days, (1999),"$66,889,043","$145,100,000","$100,000,000",2 hr 2 min,R,Action;Fantasy;Horror;Thriller
Umut Adasi, (2006),"$87,309","$87,309",,1 hr 58 min,,Adventure;Drama;Thriller
Sarkaru Vaari Paata, (2022),"$14,199,018","$14,199,018",,2 hr 42 min,,Action;Drama
Daaka, (2019),"$75,949","$75,949",,2 hr 16 min,,Action
Ek Thi Daayan, (2013),"$112,135","$94,144",,2 hr 15 min,,Horror;Romance;Thriller
Dabangg, (2010),"$1,288,549","$1,654,005",,2 hr 6 min,,Action;Drama
Dabangg 2, (2012),"$2,519,190","$1,697,798",,2 hr,,Action;Drama
"Turn Me On, Dammit!", (2011),"$126,085","$1,617,658",,1 hr 16 min,,Comedy;Romance
Dachimawa Lee, (2008),"$3,715,997","$3,715,997",,1 hr 39 min,,Action;Adventure;Comedy;Western
Dacii Liberi, (2018),"$5,228","$5,228",,,,
Dad for a Day, (2009),"$1,866,255","$1,866,255",,1 hr 43 min,,Comedy;Family;Romance;Sport
Dad's Army, (2016),"$12,738,785","$12,738,785",,1 hr 40 min,,Comedy;War
Dead Dad, (2019),"$562,573","$562,573",,1 hr 28 min,,Comedy;Family
"Dad, I'm Sorry", (2021),"$350,000","$17,130,489",,2 hr 8 min,,Comedy;Drama;Family
"Dad, Where Are We Going 2", (2015),"$34,840,000","$34,840,000",,1 hr 36 min,,Comedy;Documentary
"Dad, Where Are We Going?", (2014),"$111,870,000","$111,870,000",,1 hr 35 min,,Comedy
Dada, (2023),"$22,125","$22,125",,2 hr 13 min,,Drama;Family;Romance
All You Need Is Death, (2023),"$7,245","$7,245",,1 hr 36 min,,Horror
Cat Daddies, (2022),"$112,332","$7,365",,1 hr 29 min,,Documentary
Father Figures, (2017),"$17,501,244","$8,200,000",,1 hr 53 min,R,Comedy;Drama
Daddy and Them, (2001),"$6,718","$6,718",,1 hr 41 min,R,Comedy;Drama
My Father the Hero, (1994),"$25,479,558",,,1 hr 30 min,PG,Comedy;Romance
Daddy Cool: Join the Fun, (2009),"$14,319","$2,363,766",,1 hr 42 min,,Comedy;Drama
Why Did I Get Married?, (2007),"$55,204,525","$658,361",,1 hr 53 min,PG-13,Comedy;Drama;Romance
Daddy-Long-Legs, (2005),"$2,534,233","$2,534,233",,1 hr 39 min,,Comedy;Drama;Romance
Daddy Longlegs, (2009),"$21,766","$11,451",,1 hr 40 min,,Comedy;Drama
Daddy Nostalgia, (1990),"$1,108,429",,,1 hr 45 min,,Drama;Romance
Daddy's Dyin'... Who's Got the Will?, (1990),"$1,373,728",,,1 hr 35 min,,Comedy
Daddy's Home 2, (2017),"$104,029,443","$76,584,381","$69,000,000",1 hr 40 min,PG-13,Comedy
Daddy's Little Girls, (2007),"$31,366,978","$242,265",,1 hr 40 min,PG-13,Drama;Romance
Kidnapped, (2010),"$969,024","$969,024",,1 hr 25 min,,Action;Horror;Thriller
Freddy vs. Jason, (2003),"$82,633,448","$34,009,973","$30,000,000",1 hr 37 min,R,Action;Horror
Choe-gang-jeon-sa Mi-ni-teuk-gong-dae, (2015),"$579,452","$579,452",,,,
The Neon Demon, (2016),"$1,333,124","$1,740,576",,1 hr 57 min,R,Horror;Thriller
Çakallarla Dans, (2010),"$1,343,905","$1,343,905",,1 hr 42 min,,Comedy
Doraemon the Movie: Nobita's Dinosaur, (2006),"$34,740,192","$34,740,192",,1 hr 47 min,,Adventure;Animation;Comedy;Drama;Family;Fantasy;Sci-Fi;Thriller
The Day the Earth Blew Up: A Looney Tunes Movie, (2024),"$399,143","$399,143",,1 hr 31 min,,Adventure;Animation;Comedy;Family;Sci-Fi
The Commando, (2022),"$30,988","$30,988",,1 hr 33 min,R,Action;Thriller
Electroma, (2006),"$9,540","$9,540",,1 hr 14 min,,Adventure;Drama;Sci-Fi
La daga de Rasputín, (2011),"$776,049","$776,049",,1 hr 39 min,,Adventure;Comedy
Diary of a Country Priest, (1951),"$47,000",,,1 hr 55 min,,Drama
House of Flying Daggers, (2004),"$11,050,094","$81,813,851",,1 hr 59 min,PG-13,Action;Adventure;Drama;Romance
Dagon, (2001),"$145,046","$145,046",,1 hr 38 min,R,Fantasy;Horror;Mystery
Dahmer, (2002),"$144,008",,"$250,000",1 hr 41 min,R,Biography;Crime;Drama;Horror;Thriller
Percy Vs Goliath, (2020),"$79,754","$79,754",,1 hr 39 min,PG-13,Biography;Drama
